age,monthly_income,employment_tenure_months,income_variance_6m,total_debt,credit_utilization,num_active_loans,credit_dependency_ratio,on_time_payment_rate_6m,missed_payment_count,payment_discipline_momentum,savings_balance,monthly_expenses,financial_shock_resilience_score,creditworthy
29,17418.269641542043,85,0.5056695280124923,149206.07653781748,0.17376785497825828,5,0.17376785497825828,0.3154477460496018,1,-0.08533060991563667,67143.64689331589,13329.466971514563,1.679036078504905,1
32,13608.443793715383,217,0.10309051157156593,112695.72430060629,0.39284859985509873,2,0.39284859985509873,0.8152312960662051,3,-0.12971276117418878,36071.43890982604,11051.963077046776,1.0879017828954964,0
46,58129.83054233475,49,0.3208128738198411,233215.61929268474,0.5603459502238824,1,0.5603459502238824,0.9275900469879215,0,0.007657768753750058,108237.1026836749,44961.769652071685,0.8024320890773974,0
29,17834.521169295225,133,0.4284688370107118,83832.82462136436,0.24515739930120542,2,0.24515739930120542,0.8721221936342565,2,0.2304592305737273,15128.599548705093,12745.250583172883,0.3956559816537121,0
30,28264.640876549238,229,0.27367688825895004,103689.89564983828,0.29365622601332353,2,0.2936562260133236,0.5939315672539797,3,0.14818401786643717,15654.488322203571,11859.84008843151,0.43997356434029045,0
52,47848.039288183936,60,0.53909631810249,96963.75385524324,0.2589720354959323,6,0.2589720354959323,0.8577697516337719,3,0.019927341900628257,269030.54534880864,22246.022014728675,4.03108046448674,1
54,30211.05206225955,251,0.3410278651783737,76037.84110940046,0.2965928001392652,1,0.2965928001392652,0.5294129498652055,1,0.06074312738091142,120102.25539048604,19867.042343157995,2.0150665987321896,1
40,19532.262732313106,229,0.11716583181547638,193184.95801782372,0.2212566766846722,1,0.22125667668467217,0.2612643191044603,1,0.055865463996613456,54758.94121720858,12252.42745928955,1.4897034810902299,1
59,21442.99816054931,350,0.34173879888382896,199543.85248880374,0.5608632032005924,3,0.5608632032005924,0.8478265180327536,1,0.04861639820006491,57922.41063552823,15758.598541252146,1.2251763232113473,0
22,15787.237068413724,57,0.36759165123463144,41608.889251389584,0.21910335700882397,3,0.21910335700882397,0.6570192715642359,0,-0.034293197710771474,33122.6568578297,10235.209441357807,1.0786810101147497,1
21,31340.879252056064,184,0.5744964597371176,178335.31428943534,0.19249899858696098,0,0.19249899858696098,0.8934055555897534,0,0.34369567604755696,168908.65827325036,22810.202654318655,2.4682842227627555,1
56,27625.879715651463,202,0.2820935545923617,270638.88017036265,0.20275332761016185,6,0.20275332761016185,0.6298507987240323,2,-0.1373607284964118,109554.81124739812,21371.076030564393,1.7087441354003037,1
44,17929.983972310685,31,0.5411679526041714,43674.16126822636,0.08228361348992318,6,0.08228361348992318,0.8288859659718404,1,0.10710444852179182,80895.6611537943,8113.915610188442,3.3231936279360146,1
47,14517.790061305233,144,0.22598361581904924,106706.23889591303,0.2903005373027879,3,0.2903005373027879,0.6768215613660555,1,-0.30459179800406283,75543.63445529545,7537.692487168595,3.3405578708168666,1
22,12984.433617529869,168,0.29876703470352994,37030.73485958054,0.1884676715731054,6,0.1884676715731054,0.5684143876100849,0,-0.17533799973563546,39638.403868109075,7664.757996544378,1.723763060443598,1
51,32682.845001090696,21,0.4213988716824499,156343.92766403116,0.3935673781501641,1,0.3935673781501641,0.34784878257329965,1,-0.056923906857142555,144633.77657859164,26885.395837730488,1.7931914196107672,1
34,23112.970942482592,335,0.5370280413295819,54930.47273499953,0.5393302627224528,0,0.5393302627224528,0.5627092512793419,1,-0.01030287270464964,50238.38959064149,17062.608861296554,0.9814327255247672,0
22,24004.433334289784,297,0.47576438806072385,162920.22145833008,0.031136733558756177,7,0.031136733558756177,0.46746244012254184,4,-0.26659705757159746,140213.99707836832,17209.10092141764,2.71583588014928,1
49,15848.348046134415,78,0.1355034969801281,120759.84352681508,0.15778288075321034,5,0.15778288075321034,0.13708242626092854,1,-0.012441092221712951,31401.02328392125,8371.309657714803,1.2502931351109379,1
35,12266.150535314384,135,0.1565336615445766,28599.20849383829,0.11463881903204041,0,0.11463881903204041,0.551533490055083,1,0.13212370549453945,56090.54335055078,8479.451221630017,2.204872973166915,1
32,32371.880200159674,301,0.08751929808583232,195304.3190526174,0.08293797374097002,0,0.08293797374097002,0.8423227130648975,0,0.41240999823089014,48641.02371996855,27159.828058005336,0.5969653250474927,0
57,22399.98604381339,175,0.39181339981659696,98384.42086401531,0.6214569536297774,3,0.6214569536297774,0.9120842041566604,0,-0.34202565151733294,115498.60024384435,16145.093465787644,2.3845472711016136,1
48,31662.676351532704,76,0.2921827008423656,242976.3558771916,0.26560470659350616,6,0.26560470659350616,0.8208112090425607,2,0.2931244596781054,122478.80714506005,14515.512557714756,2.812531171437338,1
40,18875.626193731885,29,0.5317099515683423,114803.58358774101,0.2189400863332415,1,0.2189400863332415,0.780196303629245,1,0.020296842027490634,83600.05253326733,11426.390450250954,2.4387291322985556,1
59,20035.738097285823,283,0.5941747615186609,42764.21248234,0.11814419086950705,2,0.11814419086950705,0.5939952816714141,2,0.027617342502267758,75581.29684560622,8920.629344992018,2.8241083976747974,1
44,29299.310744449856,328,0.5332065804615813,120827.55668149871,0.13245531159702345,2,0.13245531159702345,0.6705327879074983,1,0.041676586263995105,25754.764354181236,17562.982006924838,0.4887984577556159,1
41,29523.423135321864,152,0.07564274214676067,174180.00207089694,0.1165200738203634,6,0.1165200738203634,0.9096354147106627,1,-0.0630901648121996,53055.84109533327,14065.887101888587,1.2572873037612162,1
30,30303.734934755485,212,0.5693973170219528,83961.27703997378,0.410039547217175,5,0.410039547217175,0.8980830725488754,1,0.11004181304240092,147894.4828690289,19455.551351634713,2.5338431921541753,1
34,19573.257469953893,178,0.10664391235237133,177819.28825134278,0.06741314511239872,5,0.06741314511239872,0.2918275215867876,3,0.10962167352876064,66072.90071385221,16284.920004878733,1.3524075911224818,1
57,28164.536513012274,294,0.29596273522363914,258340.15595696337,0.13510837387289037,5,0.13510837387289037,0.7235675164901875,0,0.20434609769531195,74952.71052889025,14835.221952380321,1.6840783079432653,1
38,34325.36232132098,82,0.21353156147341662,99570.77776677364,0.22443986565695337,5,0.22443986565695337,0.8873199838773873,3,0.17767800707474227,26674.471377224214,25332.51492792356,0.3509866070872516,1
44,21122.438603326635,199,0.1360447405557174,191504.89924601954,0.6774263659553788,6,0.6774263659553788,0.9255900226701028,0,0.19606870927829384,91420.66946302612,14321.695097950005,2.127740259271693,1
34,17936.708650623452,322,0.14418058604288148,118028.9295890126,0.1239146087721677,7,0.12391460877216771,0.8149531098431048,1,0.11651361885312035,23909.9429135062,9177.674670491482,0.8683780802814017,1
54,37688.07616552109,128,0.2402086774205554,336368.47094749025,0.427023460078294,0,0.427023460078294,0.7004561370709401,2,0.07032689213191186,158873.9054978762,32080.70651589602,1.6507559838514465,0
32,16953.366498688196,293,0.06396674420909991,119050.24447684789,0.1577104880208478,5,0.1577104880208478,0.5440296267093397,2,-0.07742696609981,40053.98445072666,8188.698872567233,1.6303914570786506,1
42,28333.22997469618,190,0.08556103883776098,264499.7993568786,0.5641504429439956,6,0.5641504429439956,0.8309229347619016,0,-0.12194657524575671,168013.9682879553,18338.373086395626,3.0539043929366114,1
26,21517.69880687675,51,0.4428539425953799,122191.6604578924,0.3356419900563285,2,0.3356419900563285,0.4073720812838321,2,0.0564150141817496,15005.998020982515,18586.30579194144,0.26911801034139676,0
56,10544.6484407623,82,0.394427970646474,105292.77671659148,0.6842071065382497,6,0.6842071065382497,0.8505511907213319,1,0.02559874907960354,26926.505554038617,4968.993978055976,1.8061804523874,0
56,34594.072349537004,340,0.10464676759551846,306511.1358367117,0.3877426889870677,3,0.3877426889870677,0.8430629897935601,0,-0.11544135416601445,74666.94316218162,14321.0814370163,1.7378856386164783,1
42,7308.976638285465,187,0.28778943829789555,51417.29432965548,0.11588109951694779,0,0.11588109951694779,0.4478343374162626,1,-0.179224692362241,26080.365655906757,4342.417670087878,2.0018313764217424,1
34,9960.163571617526,12,0.3842401319967983,51156.0011935938,0.22618263470949976,7,0.22618263470949976,0.7064343266255555,2,0.07585718572355844,50068.15266273418,6946.067247171165,2.402594556344934,1
36,27198.90602462274,218,0.10370392009167842,188378.85027583042,0.31522311704747197,7,0.31522311704747197,0.7144861016806427,5,-0.1301245242702993,15723.929992577921,18860.382666700156,0.277895600438322,0
56,27196.089660597663,16,0.5845982157688492,212992.02668919694,0.21019625280547094,0,0.21019625280547094,0.6570986954063278,2,-0.08015477896789237,7676.221329975113,13499.497762784687,0.18953870052943278,0
45,17068.126517720324,241,0.5166766514605593,80927.52129158583,0.12303954978636049,2,0.1230395497863605,0.5950292923673077,1,-0.09845570327076984,66289.31173917443,11809.645541090842,1.870997186476241,1
52,23368.140022730862,339,0.17498564252940174,147863.30410306156,0.28360077638185277,1,0.28360077638185277,0.3598768266337704,2,0.095552883156845,79325.80750521549,18595.220773178236,1.4219493371166987,1
53,8001.8495019727525,157,0.3353748385433448,72989.85914278947,0.11469824284269173,1,0.11469824284269173,0.42618202082801887,1,-0.04981897229742025,36785.82742631118,4267.008999426832,2.873437732263185,1
56,29225.30392544728,165,0.3292263674669956,281110.48681792116,0.010183464190356567,4,0.010183464190356567,0.48571089262753014,2,-0.03328699095765629,12378.217528762942,12204.431278710095,0.3380706339486562,0
40,24340.336582660453,138,0.2338159605677903,169048.510576246,0.2309806070628479,1,0.23098060706284793,0.5051241292872646,1,0.14278987885698338,78815.4256715681,21621.72304687248,1.2150467141155097,1
38,21627.974222999048,293,0.4677997509266877,69211.75356211043,0.468346872659283,4,0.468346872659283,0.7443303510981047,4,0.0822249032658427,74632.68006154701,14480.592098169,1.7179537411605008,0
58,22210.85900983039,27,0.41205728004451153,180757.07420211865,0.35680194447932634,0,0.35680194447932634,0.9225643662129553,0,-0.01802931663839247,13154.244076163945,11146.07545211794,0.3933776438480459,0
23,26830.690265833095,358,0.5253195326669428,106818.754205908,0.1613510732739785,2,0.1613510732739785,0.8938597318933305,1,-0.054559834048273505,122405.32629741314,19086.829058391377,2.137655382979335,1
43,21773.29266480323,160,0.052805167947292384,54861.363676467576,0.11305547319761286,0,0.11305547319761287,0.8407458588895615,0,-0.16182123579533736,39498.646251809834,11963.600303569618,1.1004921806535717,1
52,10408.497292747397,181,0.3822015184497511,51705.81107612674,0.10565432753717373,6,0.10565432753717374,0.6780144300929792,0,-0.12332251160473576,977.9381092840061,8673.404143520545,0.03758234217155186,0
36,53025.7484200758,279,0.5960165366507791,220075.53608448358,0.3711504608543557,0,0.3711504608543557,0.9046505650989037,1,0.19878807654841155,70418.06788385926,24464.7659289431,0.9594356860351305,1
25,35607.811886128075,154,0.48406247359446625,217858.01817071467,0.1129058192875924,3,0.1129058192875924,0.5355315376497364,2,-0.3075636592357034,167209.09989449894,31131.35091232748,1.7903421540473923,1
24,13174.285431205688,301,0.23937375707592312,26595.15456651194,0.19868886501422778,1,0.19868886501422778,0.37100792372470276,3,-0.07550236528269365,64167.29313601549,11208.651097082506,1.9082101366797646,1
41,19186.172337704204,213,0.1358553460975323,142692.53210164086,0.20558044083212676,7,0.20558044083212676,0.840270835060359,2,-0.01496672960852824,50436.42710196598,13360.586407077992,1.2583072643174504,1
60,20042.019507275098,339,0.28555375477980266,110901.35836447249,0.5273601750411828,7,0.5273601750411828,0.6823771080005712,3,-0.21844202141442187,23737.89846701944,12524.45006519886,0.6317580568512756,0
34,33912.52949155715,352,0.2833481867052334,138218.15565224193,0.753683006823834,5,0.753683006823834,0.8967922757417967,1,-0.06300656762326806,188853.09583789867,14603.705846592053,4.310521984390339,1
59,9286.271687190001,68,0.3719004642303521,38720.23576470326,0.4830150732391213,6,0.4830150732391213,0.6298410824926575,3,0.19997625819090956,46042.696705132796,4817.681150111774,3.185454427568131,1
51,18040.900229491723,324,0.086336236727219,42188.25480889631,0.20522235523351964,0,0.20522235523351964,0.4277644881381798,2,0.10681636165006239,40192.602763904535,9974.35756340933,1.3431528248168516,1
34,10891.581416190098,294,0.2629553366103232,41180.01330677377,0.16927779671956528,6,0.16927779671956528,0.5123274744958759,3,0.03221019070699777,26726.56258052042,4690.437991992898,1.8992301213675598,1
26,19652.53847964748,208,0.5201367970950358,57940.76435716938,0.11738420688547127,7,0.11738420688547128,0.7017115978937951,6,0.10438365731867072,51024.9033065315,11743.037107310605,1.4483321622309762,1
32,18233.204661592994,156,0.40399230161855065,100141.33946557732,0.1306965995947035,3,0.1306965995947035,0.8606630688241245,0,0.07043189560168303,97085.25494360087,10488.285893954882,3.0854158156177,1
36,22739.92858852033,74,0.28908350109958747,135393.9137334178,0.11612165411798643,6,0.11612165411798643,0.6690893518269856,0,0.18952175674548363,64674.690755614116,12961.858962270833,1.6631623540396292,1
37,17292.881821259303,341,0.22063742358208022,148511.98399545098,0.29386341680326317,2,0.29386341680326317,0.870600684579391,4,0.06349367626990679,96107.57805496064,10698.361139988263,2.9943708955834363,1
43,16310.928845534203,286,0.2038791072669761,106442.60652187883,0.19396354576812846,3,0.19396354576812846,0.8276290639480224,2,0.06577984086464791,60338.32603912143,9515.993527818418,2.1135019466890803,1
34,28222.157538114603,230,0.46163029964877816,189050.22302509964,0.2220670374706115,3,0.2220670374706115,0.7598521401962396,1,0.036048114020567935,57251.28488875369,20597.415907845487,0.9264974248464241,1
27,26419.802334244334,64,0.2857734552546795,73399.47508726364,0.3532133397442209,5,0.3532133397442209,0.8676246363946803,1,-0.2920151476804623,82161.59598174616,19402.87077012638,1.4114781514718355,0
52,27462.022717388663,270,0.1854244468251799,131954.58154835497,0.32838537166612924,3,0.32838537166612924,0.7421953755805542,2,-0.2737352878265012,57305.04778084308,22273.281631504782,0.8575923855992359,0
35,20521.737389475595,82,0.4969968709326955,171810.3305309444,0.18399572536049813,2,0.18399572536049813,0.645003873196872,0,0.08362724999015651,49915.36871334941,16204.748176885441,1.0267431377800278,1
64,17523.61304239097,73,0.19608413953236742,116952.75321018434,0.08928419600706884,7,0.08928419600706884,0.6822082487907063,0,-0.18082334081756463,100871.14493455972,11605.857560841852,2.89704996969,1
37,21003.807445325147,264,0.08544172762155097,105072.71164145562,0.05496684052850456,5,0.054966840528504556,0.840688510684103,1,-0.035184462268328824,45310.96902451853,12599.323712293013,1.1987355121502319,1
61,26915.69433608083,268,0.3514510503446484,146644.25445836774,0.2942454502808643,4,0.2942454502808643,0.8877611587869585,1,0.15891142573247666,94923.50777861619,17946.98173000502,1.7630029421043218,1
64,9221.455059022288,300,0.2034788189472147,26992.501261978217,0.5239455520568416,0,0.5239455520568416,0.8585635951178932,2,0.09062111314135167,2649.8334810484084,7381.437126304903,0.11965663682522899,0
54,25787.490065853264,89,0.05268594173471479,56987.83246899651,0.36857579299559334,6,0.36857579299559334,0.9643913592797604,0,-0.14184884704502673,124560.36633710451,11448.017651668153,3.6267338559731255,1
25,24925.714861840304,359,0.3258574110265369,78611.42069543303,0.49261717029251295,6,0.49261717029251295,0.8892929916292465,3,0.20296840876775368,87336.66898339891,10558.337192852461,2.757186420607328,1
47,22580.9150669591,299,0.5419992303551306,98761.4182407487,0.443857794147548,2,0.44385779414754806,0.8310434012031067,0,-0.0684958659275337,76788.03392856925,9690.95156425491,2.6411370194980917,1
43,20749.44194854836,1,0.4042737158951775,88503.87576656134,0.3394399832279291,6,0.3394399832279291,0.6323835373283764,1,0.2861117138668528,96222.55838075884,9979.155511113904,3.2140109204857974,1
60,7891.584721926279,175,0.05998488216779013,60174.6681654528,0.1726888012448817,5,0.1726888012448817,0.6447208981832795,1,-0.18596071034821346,16509.14486146507,3446.8006537722777,1.5964126453279126,1
34,18472.87455399972,124,0.25832157076714174,60658.00716186668,0.25889735179909934,0,0.25889735179909934,0.8134485546864427,2,-0.24724912171898136,54684.19712429899,15600.104783289244,1.1684329357825725,0
35,45061.138700626485,267,0.18587258969474957,363795.9274389209,0.09107725273912294,1,0.09107725273912294,0.6309088833019625,1,0.13874541312646843,183675.7214227659,19569.802710531098,3.128503569777199,1
63,22140.427571026943,214,0.4187433861598991,169875.76094305087,0.4075338090889996,7,0.40753380908899955,0.5512964306897932,0,-0.3684665073492243,40378.25630399746,11668.813785633405,1.153419237137096,1
53,19478.8407277543,66,0.30130039471904185,62555.56600692896,0.49704366691544805,6,0.49704366691544805,0.479102856702237,1,-0.23136667954688034,45671.78145634653,17046.307624339803,0.8930748990324,0
51,22175.924074970473,177,0.1450035232048923,161558.81325255448,0.1285892966530576,6,0.1285892966530576,0.5706388157297625,1,0.3144966614927767,53565.91018582827,18806.021996078875,0.9494292265844451,1
55,25384.88373873579,266,0.3009583367342156,117356.18433296989,0.540907728845727,1,0.540907728845727,0.5587571032079409,1,0.05055599861343857,5196.083197967449,18665.596838029003,0.09279086103692437,0
37,28667.750611329095,4,0.5622668167325799,81720.3469876197,0.09422056691824775,7,0.09422056691824775,0.9070384334934313,2,0.06646946306971385,131908.83584653994,18120.159808428427,2.426512987525223,1
48,20099.454105275192,300,0.27593913166752043,140365.85804138854,0.2632805449652362,0,0.2632805449652362,0.6417425273723621,3,-0.2103940177506483,8505.204685357266,12752.225981686239,0.222313667274095,0
39,26107.23716677596,201,0.5286821450620339,217846.62751289672,0.1907764856872634,0,0.1907764856872634,0.5578472577952257,2,0.06615825347557304,91281.62459588468,11333.622418322326,2.684606227987385,1
43,43073.374367616016,116,0.31149204032160194,417794.3451950021,0.24366089285228426,4,0.24366089285228426,0.832163947530287,1,-0.1590678297720274,13412.029589059033,37383.691092403285,0.11958788809822617,0
52,32941.88804451262,335,0.46670717719861654,210876.5226892519,0.42174328561833163,1,0.42174328561833163,0.8698736263218214,4,-0.29737840106210073,80506.46805169244,16767.957480291265,1.600371179676806,0
60,56168.98899495096,349,0.4822171241290616,366873.0772313875,0.1530555254523593,2,0.1530555254523593,0.7888164732713163,4,-0.21525088206190285,284954.01959762094,25784.131099884904,3.6837946913815984,1
33,16937.609739049032,231,0.4684098640717104,96640.11690978786,0.3421210974234871,7,0.3421210974234871,0.7356282071829207,3,0.1795760829241822,69296.06446910143,9208.012954109427,2.508451293569006,1
40,43065.42728346916,83,0.40117412515644457,192448.2983124859,0.5095044345008952,2,0.5095044345008952,0.8604007161701457,1,-0.049785912565462664,51207.83465218233,25238.355281289405,0.6763139907160053,0
55,16054.27653798108,88,0.5738685558724188,50487.69664615448,0.19544300208032303,3,0.19544300208032303,0.8896725982100939,0,0.08298107515486547,60360.25014744114,13538.794492833422,1.486069386507657,1
25,25372.633697524092,226,0.5607178188267837,111677.79395647995,0.3617424094210578,6,0.3617424094210578,0.9067637139928741,2,0.057151688530601985,21516.506205287933,10407.829559430264,0.6890907462720934,0
29,29524.940082902005,110,0.21653105099405107,137929.61044106487,0.15198992277634482,2,0.15198992277634482,0.7672491613758319,0,0.19246567951387478,34782.24662661744,24019.851223048714,0.48268081294954024,0
49,17956.171001842424,322,0.4320636488147504,141676.46474633287,0.375035995895136,1,0.375035995895136,0.671617263867472,2,-0.08265566424656641,28981.148400768863,11795.768526554233,0.8189470483555459,0
26,22815.278746890355,11,0.4156345411861908,69124.35757935626,0.21457431352828923,6,0.2145743135282892,0.6241335824439567,2,-0.2289335776472748,119691.20824888462,15423.224617256905,2.5867617280076463,1
45,31703.565851898788,26,0.1601435782240914,110777.48766013428,0.11213803762119906,5,0.11213803762119906,0.8025550456895897,3,0.3308947538544386,183578.05948819334,24697.77127604884,2.477626824562842,1
51,16578.9921653595,104,0.1957874508278693,162091.61923480092,0.21656922948943963,5,0.21656922948943963,0.7372997549050692,0,-0.25110201078016997,83242.77854141823,13880.565781394227,1.998976623762027,1
42,42948.344584569,85,0.2209146985059795,110256.27322980977,0.2995977448038039,7,0.2995977448038039,0.9575824615877334,0,-0.13136213696673263,235614.16804475148,23608.47717255459,3.326641805834739,1
22,12659.476575662622,155,0.23237249650989894,119437.50589457054,0.10174800016475327,0,0.10174800016475327,0.824834227892191,1,0.22782198469511383,25585.66782339551,5378.767532075859,1.5854984233472005,1
25,47852.4011833061,198,0.5198994877732415,151733.32695657277,0.36200007627012576,7,0.36200007627012576,0.879490121223454,2,-0.11510054056910277,152352.51278465567,33256.54996910318,1.5270273665270955,1
47,32877.06081554733,136,0.46654425334835276,206889.73610671668,0.11086854945364075,4,0.11086854945364075,0.7553895764156565,3,-0.10932537595693839,62725.33665382587,22876.68535412476,0.9139497517977709,1
45,21249.948896283382,30,0.4942539324323898,109857.63443379602,0.21802569593814192,0,0.21802569593814192,0.6357924036850597,0,-0.05810421635542168,33787.13368769515,12712.08276348319,0.8859352785595758,0
28,18749.694079497276,163,0.5521636841199759,97519.64169947624,0.20066347429614503,6,0.20066347429614503,0.9053957431252379,1,-0.08784750740725321,74.48075601794419,8288.451272853323,0.0029952423488140262,0
21,17983.11776598849,112,0.3328881315681871,136916.68382744506,0.42156408878859275,6,0.42156408878859275,0.7632378354734558,2,-0.15581760500167754,97215.61200362189,8470.66885868825,3.8254274130312647,1
40,20861.94039028472,270,0.5094876090486257,151198.54347159527,0.21349380664334514,1,0.2134938066433451,0.5437892768498583,0,-0.20117399238756792,119244.94097129954,15474.476783868613,2.5685816727996706,1
64,21603.306385931497,352,0.4324363194815844,206189.03966602831,0.25703003438403693,1,0.25703003438403693,0.5963187912019814,2,-0.2206811392295704,34056.709665400034,9908.240649264351,1.1456983189580203,0
43,36391.49959175054,286,0.3056363620585038,281917.7887362979,0.38557721050898147,3,0.38557721050898147,0.836856858955153,1,0.16441722666469635,7467.375936048187,18081.03685769096,0.13766242744433604,0
52,48409.99792902481,257,0.15661969845204704,331911.9564463957,0.13648450939139556,2,0.13648450939139556,0.7797713209756049,0,-0.1771794237835796,62875.13587864794,29770.254802095402,0.7039961229813356,0
31,23855.06799427523,200,0.2866493178329872,81274.33586147301,0.21799267015640333,2,0.21799267015640333,0.7052305181295089,1,-0.12384604264668407,69779.73478596847,12473.23834819616,1.8647354734622985,1
59,15705.222900000355,298,0.16361821298194126,91295.87348583115,0.1941093482285909,4,0.1941093482285909,0.6022153115878724,4,-0.04394272662888995,62789.84170493592,8130.696642481123,2.574083147797295,1
44,17706.898417699063,0,0.20794132861475,105840.48390279977,0.2730769762245184,6,0.2730769762245184,0.7334901641164935,1,-0.15486499609070195,31363.791723702925,15785.28187258183,0.6622863350499495,0
31,20470.982737117265,210,0.20593299019336775,145568.2793033493,0.4275057910600458,1,0.4275057910600458,0.46787359381840077,0,0.09032749518689236,22043.284051228264,13966.019318298791,0.5261045266210397,0
49,14587.950487722299,264,0.46856832769814255,71895.85939431521,0.2652593389963783,0,0.2652593389963783,0.7517340149092326,0,-0.08020716358466991,18728.963278343443,10763.51515505086,0.5799958784430062,0
46,13744.904315308673,187,0.3292839097332651,43475.776862945175,0.3351142410739193,0,0.3351142410739193,0.6045278529188087,3,0.007145314833220785,45193.887479061195,9054.657531870562,1.663682424857736,1
36,50962.782222019974,356,0.4862285394773663,460081.20402949577,0.18509440860502577,0,0.18509440860502577,0.8491730439542262,3,-0.09174394253210387,281685.80693360587,42571.90548692515,2.2055515890131554,1
55,24860.746937721986,240,0.5325740178775645,56168.57802225515,0.23308298107021588,4,0.23308298107021588,0.5189610873715463,1,0.033444008757941464,139235.8830887435,17810.962525429488,2.605759928845792,1
40,15783.91632648206,192,0.3864183388268411,48608.256428808425,0.2086094025168623,3,0.2086094025168623,0.6297768617096081,2,-0.02162330718002198,82859.41696216789,10372.778687989194,2.662634472401519,1
23,30535.384208622596,109,0.27396274357890854,172501.64135402447,0.4757520818167904,1,0.4757520818167904,0.6189310063243995,0,0.04601986626052935,42713.54054107197,15287.532944030636,0.9313168095998658,1
21,13748.177516800475,110,0.5212247047770071,125251.34511358033,0.26565284173893783,2,0.26565284173893783,0.558382664250241,1,0.017450461868957264,51449.79144263907,9459.452161464484,1.8129301653098673,1
21,14208.49324808531,64,0.3621443707824255,40071.59073696385,0.36656148027954083,5,0.36656148027954083,0.5828218933465026,2,-0.012232636887138652,82195.70744258023,7638.421237603332,3.5867848473324004,1
37,15975.044096309712,64,0.5213152054199506,126222.01394250928,0.23547677025200428,7,0.23547677025200428,0.8980380897593205,0,-0.1419497988525084,94372.8586587213,10006.234026426606,3.1436973761261706,1
22,42693.64300386937,316,0.1959822366184341,183248.02563117992,0.48322832786889,5,0.4832283278688899,0.7621619611389693,0,0.15326715719141606,23977.717405387553,23240.963107592463,0.34389529382656675,0
49,19907.42334745454,234,0.3611673105029045,51906.87678575963,0.4036473429533606,7,0.4036473429533606,0.4938560393609225,0,-0.2257746647514269,4085.9353589485218,12482.728049147318,0.10910612479197683,0
40,8294.245211029378,94,0.1664615415864047,75972.95728686496,0.2516444221721645,4,0.2516444221721645,0.30996817341765376,1,0.006326927648610367,13880.144764949082,4312.797807182222,1.0727044392850655,0
26,35740.020892066816,196,0.4340964481535337,349507.1332960795,0.14423511801303696,5,0.14423511801303696,0.9113948470437206,1,-0.01741648645076928,17860.60234294017,20187.376182241966,0.294908845885666,1
28,19485.920426154098,290,0.3727900531263586,59524.75053308798,0.4428654295964528,5,0.44286542959645286,0.53634268394852,2,0.0690733389013349,77691.12236980059,13655.08926747539,1.896465715268293,1
49,10511.622173177844,195,0.3557998660066623,96376.07848854373,0.3353952558252424,1,0.3353952558252424,0.5423624599476282,1,-0.02453030109028985,2980.3919396952965,9289.357450461372,0.10694263167849129,0
53,19405.7871023934,37,0.40150939023913046,139427.0107597666,0.3308742667827132,4,0.3308742667827132,0.6650930986444018,0,0.1329633106961965,69143.2573822221,13777.498878968183,1.6728141340088718,1
23,27130.166931104697,38,0.25647160304935146,97989.11402486858,0.0814606861071146,6,0.0814606861071146,0.5015354741661779,4,-0.10843928354487971,33717.94580937176,24399.3935359441,0.46063283126100935,1
55,25890.196605978777,148,0.15558707953468454,190868.02853917168,0.1669380351602706,1,0.1669380351602706,0.8000863723697959,1,-0.12234685991467972,42307.32283565129,14452.002311274939,0.9757897472079741,1
25,45223.22185138237,163,0.49352698787775834,383978.94547956483,0.1545945000361202,6,0.1545945000361202,0.6624940280822713,0,0.06349611945929838,237970.76978680718,31085.268396895655,2.5517791361200524,1
47,15660.436691879113,219,0.2614033747887345,93186.35439627588,0.26375068118605005,2,0.26375068118605005,0.6813881297206372,1,0.33660169565119735,89028.84445723155,11314.165854469555,2.62285417968257,1
64,22441.96781552847,275,0.5939148726810183,208141.9803426021,0.4381033063052764,2,0.43810330630527644,0.26132440198983936,3,-0.06999289584064516,83656.61439396134,10203.378345119638,2.7328818188979143,1
32,16650.113106498873,42,0.31455119890530364,103697.2675622476,0.3278866317176547,0,0.3278866317176547,0.8698004660752139,3,-0.25917618240575824,56440.48811839159,7224.466188130988,2.604016344477161,1
40,11886.075195810492,237,0.3195077580567286,41404.00864003441,0.05520066640244588,7,0.05520066640244588,0.8788555880634188,2,0.31651014152138324,5045.195252175645,7215.351944237602,0.23306611722003315,1
40,31388.942146146994,162,0.4228001419480618,240892.34808883263,0.2972011295974271,0,0.2972011295974271,0.8280926368573364,1,-0.03921270786539726,83382.39603758692,17645.735905720347,1.575089139456392,1
29,26510.809319599626,319,0.4167054485126647,196581.12981371538,0.265579536563694,7,0.265579536563694,0.8299759275927361,1,0.12748574299064247,145485.38794637582,17840.42047670418,2.7182219894864765,1
59,24673.162165329555,106,0.1492853120213073,175758.7766393446,0.22061821102103368,2,0.2206182110210337,0.7642294345351267,1,-0.01869987686847883,85260.40411841824,13525.433249314885,2.101184767050373,1
24,26126.778860508417,287,0.1997706619524927,236153.41075397708,0.5064641737254935,3,0.5064641737254935,0.5786559489876986,0,0.20325042963595175,101174.80021605425,22325.596292544968,1.5105724138026653,1
39,16744.261121347106,291,0.17733401842040292,104209.00987147828,0.5977381500152457,0,0.5977381500152457,0.7920562839444241,0,-0.19089602758081795,7827.8616483480655,8635.391639395066,0.3021503376214672,0
